seek_url,job_detail_title,job_detail_location,job_detail_classifications,job_detail_work_type,job_detail_salary,jobAdDetails,raw_data_path,extraction_time
https://www.seek.com.au/job/86778065?type=standard&ref=search-standalone#sol=2d516fe7846fe0755b8e8d5d0b16ab5ce78dc56f,Business Analyst,"Osborne Park, Perth WA",Business/Systems Analysts (Information & Communication Technology),Full time,,"IMC is a diversified contractor to the WA resources market with, offering Civil, Mining and Crushing and Screening products to a diverse range of Tier 1 clients across the commodities spectrum including Oil and Gas, Iron Ore and Gold.THE ROLEAs a Business Analyst at IMC, you will lead improvement projects, streamline data recording, and design analytics to drive better business outcomes. Working closely with the Manager – Systems & Innovation, you will play a key role in boosting overall business performance.IMC fosters continual development of technical abilities, project management skills and business improvement knowledge. We are determined to be an organisation with a difference. Apply now to be part of our innovative, growing organisation that thrives on moving fast and thinking outside the box.Primary ActivitiesProject Management:Task coordination: Organizing and assigning tasks across functional groups, tracking completion and alignment with project goals.Progress tracking: Monitoring project milestones, updating stakeholders, and addressing any issues that arise to keep the project on schedule.Resource management: Allocating resources efficiently, managing project budgets, and ensuring optimal use of available tools and personnel.Data Analytics:Data collection and analysis: Designing and improving our systems that collect, collate and analyse information.Reporting: Creating detailed reports and visualizations to communicate findings to stakeholders and support strategic planning.Tool utilisation: Using data analytics tools and software to automate processes, enhance accuracy, and streamline data workflows.ERP Optimisation:System optimisation: Enhancing the use of our ERP Pronto by identifying and implementing improvements and building consensus for change.Data integration: Ensuring seamless data flow between Pronto modules and other systems to provide comprehensive insights and support decision-making.User training and support: Providing training and ongoing support to users to maximize the effectiveness of Pronto.Requirements:Degree in a relevant discipline (e.g. Project Management, Commerce, Computer Science)Experience with ERPs, auxiliary platforms and reporting software.Experience leading small to mid-scale software improvement projects.Strong problem-solving abilities.Excellent communication skills.Desirable:Experience with Pronto Xi, Sharepoint and/or PowerBi App/Report Development.Advanced degrees or certifications in Business Analysis, Data Analytics, or Project Management (e.g., Prince2, CBAP, PMP, Agile methodologies).Experience in the Mining or Construction Industry.",data\raw\Unknown_Company_Business Analyst_86778065_20250926_133853,2025-09-26T13:38:58.314989
https://www.seek.com.au/job/86839469?type=standard&ref=search-standalone#sol=ba1180a7eec0918d8105543b1b747c72b1eb0e80,Business Analyst,Perth WA,Business/Systems Analysts (Information & Communication Technology),Full time,$100k-$120k+Super,"Business Analyst opportunity offering great career progression in a meaningful organisationYour new companyJoin a respected not-for-profit organisation with a long-standing presence in Western Australia, known for its commitment to community impact and operational excellence. Based close to Central Perth, this organisation is undergoing a digital transformation and is seeking a skilled Business Analyst to support strategic initiatives and drive process innovation.Your new roleAs a Business & Process Analyst, you will play a pivotal role in bridging business needs with technology solutions. You'll work across departments to analyse current processes, identify inefficiencies, and implement improvements that enhance system usage and user experience. This role offers a unique opportunity to contribute to meaningful change in a purpose-driven environment.Key Responsibilities:Analyse and improve business processes in collaboration with cross-functional teams.Enhance digital systems, including CRM, HR, and finance platforms.Deliver insights through data analysis and reporting (e.g., Power BI).Facilitate stakeholder workshops and gather business requirements.Support project tracking, reporting, and risk management.Provide executive-level reporting and strategic analysis.What you'll need to succeedEssential:3+ years' experience in business analysis, working across the full project lifecycleStrong skills in process modelling, system analysis, and stakeholder engagement at all levels of the businessDesirable:Experience with Power BI, Tableau, or similar tools.Familiarity with a variety of IT platforms such as CRMs, CMS & HCMBusiness Analysis certification (e.g., CBAP, PMI-PBA).Exposure to Agile/Scrum methodologies.What you'll get in returnIn return, you will receive a salary of $100k-$120k+Super alongside great additional benefits, and a role offering great career progression within a meaningful organisation.What you need to do nowIf you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV, or call us now.If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion on your career.",data\raw\Unknown_Company_Business Analyst_86839469_20250926_133852,2025-09-26T13:38:58.015659
https://www.seek.com.au/job/86940483?type=standard&ref=search-standalone#sol=fb4cbf720a3697e1e1dc73c3e892f49ac3cc16c4,Data Analyst,"Shenton Park, Perth WA",Business/Systems Analysts (Information & Communication Technology),Full time,,"About the RoleAs a Data Analyst you will be working in our Digital Services team providing data related support including but not limited to data gathering, data cleansing, data management, analysis, and dashboards & reporting.This position will be reporting to the Applications Lead and the main duties will include:Produce organisational dashboards and reports to drive a data driven culture.Introduce data warehousing to improve reporting accuracy across different systems.Troubleshoot and investigate data anomalies, issues and apply industry standard fixes.Enhancing and maintaining existing data processes.Have a significant impact on the way the business can use, interpret, and act from data.Present data models, methodology and insights to stakeholders in a professional format.About YouYou will be an ambitious and passionate individual who wants to develop within a role, while being accountable for key components of a fast growth business that continues to break ground in an exciting industry. You will work closely with all areas of the organisation, discussing data experience, data migration, dashboards, KPIs, automation and data integration.IT Degree (Computer Science) or a related discipline or fieldAdvanced SQL skills (minimum 2 years’ experience)Experience creating documentation covering data, data processing, data models and requirementsKnowledge of Tableau or Power BI Tools preferredUnderstanding of transfer and loading (ETL) processes is advantageousExperience with Salesforce will be advantageous.This role is office based in Shenton Park so candidates need to be based in the Perth Metropolitan area.To join our team you must complete required clearances including a National Police Clearance.BenefitsThere are many benefits to working at the Association, here are just a few.Collaboration:Work in a collaborative team where everyone's ideas are valued, and success is achieved together!Positive Impact:Your role will help individuals live their best, most fulfilling life.Financial benefits:Save on everyday expenses with unique access to discounts with Westpac, Medibank, and other major brands and retailers.Salary packaging:up to $15,900 per annum + up to $2,650 for meals and entertainment. Salary packaging allows you to pay for your expenses with money from your salary before tax is taken out. Pay less tax, and your take home pay increases!Salary: $100,000 + Super + Salary Packaging.About UsThe Autism Association is one of Australia’s largest For-Purpose Specialist Autism Service Providers, providing a range of services to individuals of all ages. We are inspired every day to make a difference in the lives of people with Autism and are deeply committed to assisting them to achieve the life and opportunities they choose.We are an equal opportunity employer. We are committed to upholding our values on equity, diversity and inclusion in our recruitment and workplace culture – a place where everyone feels valued, heard and supported. We strive to make our roles and workplace accessible to people with disability and culturally appropriate to individuals of an Aboriginal and Torres Strait background.Apply NowIf you are dedicated, passionate and ready to join our team, click ‘Apply Now’ to upload your resume and introduction letter.The Autism Association of WA is a Child Safe Organisation and is committed to ensuring the safety and wellbeing of all children.No agency referrals will be accepted at this time.",data\raw\Unknown_Company_Data Analyst_86940483_20250926_133852,2025-09-26T13:38:58.731563
https://www.seek.com.au/job/86958103?type=standard&ref=search-standalone#sol=db24d991d0c0b81ac43ec02bb062792eb8ad73bf,Technical Business Analyst,Perth WA,Business/Systems Analysts (Information & Communication Technology),Full time,"$143,170 per year","About Southern PortsSouthern Ports manages the three gateway ports of Albany, Bunbury and Esperance, and facilitates trade through the commercial management of efficient, safe, sustainable, and customer-focused ports. Our three regional ports play a vital role in connecting Western Australia with world markets. It is our belief that strong regional ports lead to strong regions, and that results in economic and social benefits for the communities across the regions we serve. Our people are our greatest asset, and we are committed to supporting our teams and building a diverse and capable workforce that is geared to meet the current and future needs of our customers and the sustainability of our ports.Benefits of Joining Southern PortsJoining Southern Ports Authority comes with numerous benefits that cater to a wide range of professional and personal needs, some examples being:Flexible Working Arrangements: Enjoy a work-life balance that suits your lifestyle and personal commitments.Annual Health and Well-being Benefits: Take advantage of programs and resources aimed at maintaining your physical and mental health.Salary Sacrificing Options: Maximise your take-home pay through tailored salary packaging arrangements such as Novated Car Leasing and SuperannuationOpportunity to Travel: Experience different geographical regions in Western Australia, enhancing your professional and personal growth.Generous Purchase Leave Options: Gain additional leave options to suit your personal needs and preferences.Salary range:$143,170 + superannuation + regional allowance if based regionally.The RoleSouthern Ports is recruiting a Technical Business Analyst for a fixed term period of 12 months to join their team in Perth, Bunbury, Albany or Esperance. Reporting to the Business Systems Lead, the Technical Business Analyst will be responsible for leading complex business analysis, managing enterprise systems, and supporting the implementation of technology solutions through configuration and administration. The role works closely with stakeholders to ensure systems meet business needs, facilitates change management activities, and drives process improvements. It combines strong analytical skills with technical expertise to deliver practical, high-impact outcomes across the organisation.Key Duties and ResponsibilitiesLead the identification, analysis, and documentation of business requirements across multiple business unitsTranslate business needs into technical specifications and solution designsFacilitate workshops and stakeholder interviews to elicit high-level and detailed requirementsConfiguration, administration, support and optimisation of business systems and platformsDevelop and execute change management plans including communications, training, and stakeholder engagementPerform data analysis to support business decisions and identify trends, risks, and opportunitiesIdentify inefficiencies in business processes and recommend improvementsSupport project planning, scoping, and delivery within project frameworksEnsure business analysis deliverables meet governance and compliance standardsThe ExpertiseMinimum five years’ in business analysis roles, with at least 2 years in a technical or systems-focused capacityDemonstrated experience in configuring and administering enterprise systems or platformsProven track record in leading business analysis activities across multiple projects or programsExperience supporting change management and business readiness activitiesUnderstanding of data structures, reporting tools, and business intelligence conceptsExperience with WHSE systems (user, configuration, administration, and reporting)Understanding of WHSE processes, including hazard management, incident reporting, and investigation workflowsTo see the PD for this role, please copy and paste the below link into your browser:https://www.dropbox.com/scl/fi/q7bdhmabdbmhmdghpm42u/Technology-Technical-Business-Analyst-Position-Description.pdf?rlkey=furm313ikit0pmbw5xnyn0734&st=e63o0y68&dl=0https://www.dropbox.com/scl/fi/5n4q812x3w52d4qwfrgk1/Southern-Ports-Administration-and-Specialist-Services-Agreement.pdf?rlkey=hor30z9u0ae54qtyonli0uaxj&st=a4vutnwj&dl=0RequirementsTo apply, please submit your application through our advertisement. Ensure you include an up-to-date resume with a one-page cover letter.To be eligible for this role, applicants must provide proof of Australian citizenship or permanent residency.The successful applicant must:Have a current Australian driver’s licenceBe able to obtain and maintain a Maritime Security Identification CardPass a pre-employment medical assessment including drug and alcohol testingProvide a National Police Certificate that is within a 6-month period.Southern Ports is proud to be an Equal Employment Opportunity employer and does not discriminate against race, gender, age, religion, sexual preference or disability. We encourage applications from all culturally diverse backgrounds, Indigenous Australians and Non-Indigenous Australians. Southern Ports is committed to creating and maintaining an inclusive and impartial workplace with equal opportunities for all employees.Applications close COB 4th October 2025. We reserve the right to commence the recruitment process during the application period.",data\raw\Unknown_Company_Technical Business Analyst_86958103_20250926_133926,2025-09-26T13:39:31.608229
https://www.seek.com.au/job/87104719?type=standard&ref=search-standalone#sol=c35a7f48921448ccbe53746942ae3f2785e36b9e,Systems Analyst,"Osborne Park, Perth WA(Hybrid)",Business/Systems Analysts (Information & Communication Technology),Full time,$105 - $115 p.a. + Superannuation,"Robert Half is partnering with a leading national business to recruit aSystems Analystwith strong experience inhospitality and POS systems. This role is ideal for someone from ahospitality, hotels, or retail technology backgroundwho is looking to step into a dynamic and growing environment.You'll join a tight-knit national team and play a key role in supporting and enhancingPOS platforms, kiosk solutions, and access control systemsacross multiple sites in WA.What You'll DoSupport and maintain POS, kiosk and access control systems.Configure and maintain software applications, with some hardware support (POS terminals, networking).Gather, analyse and document business and technical requirements.Deliver BAU support, perform testing and QA, and provide end-user training.Contribute to the rollout of new site implementations.Travel occasionally to regional sites for implementation and check-ins (every 6-8 weeks).What We're Looking ForHands-on experience with POS or kiosk systems.Background in hospitality, hotels or retail environments.Strong systems analysis and configuration skills.Excellent communication and stakeholder engagement ability.Self-starter who is proactive, organised and able to manage competing priorities.What's On OfferHybrid model: 3 days office / 2 days WFH (Perth CBD).Supportive, close-knit team environment.Be part of a business experiencing rapid national growth.Opportunity to shape the WA technology function and grow your career.📩Apply TodayInterviews are underway, so don't miss this opportunity. If you're a Systems Analyst with POS or hospitality systems experience and are ready for your next challenge, we'd love to hear from you.By clicking 'apply', you give your express consent that Robert Half may use your personal information to process your job application and to contact you from time to time for future employment opportunities. For further information on how Robert Half processes your personal information and how to access and correct your information, please read the Robert Half privacy notice: https://www.roberthalf.com/au/en/privacy. Please do not submit any sensitive personal data to us in your resume (such as government ID numbers, ethnicity, gender, religion, marital status or trade union membership) as we do not collect your sensitive personal data at this time.",data\raw\Unknown_Company_Systems Analyst_87104719_20250926_133926,2025-09-26T13:39:32.499429
https://www.seek.com.au/job/87228805?type=standard&ref=search-standalone#sol=4b5725e97d4b4e30399f4347b6601cd709c110c8,"Experienced Data Analyst – Python, Snowflake, Power BI, SQL, Automation",Perth WA,Analysis & Reporting (Banking & Financial Services),Full time,,"Drive smarter decision-making through data and automation. Deliver real impact. Own your craft.Are you a technically skilled analyst who thrives on solving complex problems with data and automation? At Pioneer Credit, we’re on a mission to transform how data powers our business  and we’re looking for a curious, driven Data Analyst to join our dynamic Data & Analytics team.We’re not looking for someone to learn the ropes — we need someone who already knows them. If you’re a technically strong, commercially minded analyst who thrives on autonomy, problem-solving, and turning data into action — this is your moment.AtPioneer Credit, we’re transforming how data powers our business. Join our high-performing Data & Analytics team and help us scale smarter, faster, and with purpose.What You Will Do.Analyse business and customer data to uncover actionable insights, test hypotheses, and support continuous improvement.Collaborate across departments to embed data-led thinking into everyday decision-making.Build and maintain dashboard in Power BI to keep results front and centre – or, if schema design and shaping datasets is more your strength, we still want to hear from you.Design, build, and automate data workflows using platforms and tools like Snowflake, SQL Server, Microsoft Azure and CRM platforms.Own your work — from scoping to delivery — with minimal direction.What You Will Bring.Demonstrated skills in most of the following: SQL, Python, Power BI, and automation tools (e.g. Power Automate) – or similar tools with the ability to upskill quickly.Experience  integrating CRM and third-party data with hands-on experience   in cloud platforms such as Snowflake and Microsoft Azure.Proficient in designing and utilising structured data models and optimizing data flows and structures to support reporting and automation - we expect you to shape datasets, not just use them.Got Snowflake migration experience? Not essential, but call it out in your cover letter.Proven experience working in fast-paced, customer-focussed environments (contact centre or financial services experience a plus).A strong understanding of segmentation, and lifecycle analytics.Ability to translate business needs into technical solutions and communicate insights clearly to stakeholders.Why You Will Love Working At Pioneer.Our purpose is to put an end to debt stress. We’re a fast-paced, inclusive organisation where your ideas and contributions matter. Here’s what we offer:A collaborative, high-energy team environment that values innovation and impact.Opportunities to grow your skills and career through coaching and diverse project exposure.Wellbeing support including EAP, discounted gym memberships, and health insurance.A culture that values celebrates individuality, creativity, and continuous improvement.This Role Is For You If…You’re confident in your technical skills and want to make a real impact.You’re proactive, curious, and thrive in environments where you’re trusted to deliver.You’re ready to turn data into decisions that shape customer experiences and business outcomes.Please note: This advert may be closed early if the position is filled prior to the listed closing date.",data\raw\Unknown_Company_Experienced Data Analyst  Pyth_87228805_20250926_133918,2025-09-26T13:39:22.458951
https://www.seek.com.au/job/87424790?type=standard&ref=search-standalone#sol=79f6475b839403299e342613e5dbdceadca367a2,Data Analyst,Perth WA(Hybrid),Business/Systems Analysts (Information & Communication Technology),Full time,,"The RoleWe’re seeking a skilled and curiousData Analystto join our team and help drive data-led decision-making across the business. You’ll work closely with the business to explore complex datasets, build reports, uncover actionable insights, and deliver high-impact analytics solutions that improve business performance.Main Duties & ResponsibilitiesPerform exploratory analysis of complex datasets to identify trends, patterns, and opportunities for improvement.Collaborate with stakeholders to understand business challenges and translate them into data-driven solutions.Collect, clean, and model data from multiple sources to support strategic decision-making.Design, build and deliver interactive dashboards and visualisations using Power BI and other tools.Monitor and optimise the performance of productionised datasets and analytics models.Create and maintain comprehensive documentation of data models, transformation logic, dataset architecture, and report design to ensure transparency, reproducibility, and effective knowledge sharing.Address ad-hoc data requests and incidents with high-quality, complete and timely solutions.Leverage DBT (Data Build Tool) to design and implement robust data models to transform raw data into structured, analysis-ready datasets that support accurate reporting and decision-making.Collaborate effectively within a team of data analysts to share knowledge, align on best practices, follow processes and deliver cohesive, high-quality analytical outputs that support business objectives.Skills and ExperienceThe successful candidate will be able to demonstrate the following skills and experience:Tertiary qualifications in Data Science, Statistics, Computer Science, or a related discipline.Minimum 2 years’ experience in data analysis or a related field.Proficiency in SQL for data manipulation, querying, and modelling.Proficiency in data visualisation tools such as Power BI.Experience with cloud-based solutions such as Snowflake.Strong analytical and problem-solving skills.Ability to manage multiple priorities and deliver high-quality work in a fast-paced environment.Ability to communicate insights clearly to technical and non-technical audiences.Desirable:Experience with programming languages such as R and Python.Familiarity with structured and semi-structured data formats (e.g., JSON, XML).Experience with statistical analysis and/or machine learning techniques.About AFG:Australian Finance Group (ASX:AFG) is one of Australia's largest mortgage broking groups, founded back in 1994 and now employing 300+ staff across Australia. As a category leader, AFG has some 4,000 finance brokers in its network with access to over 10,000 financial products from more than 80 of Australia's leading lenders.Through our broker network, AFG processes around one in 10 of all Australian residential mortgages and manages over $214 billion in residential and commercial finance.In addition to our broker network, AFG has a rapidly growing home loan business, and an expanding footprint in the provision of business lending solutions.At AFG our purpose is to create a fairer financial future for all. Our business prides itself its innovative, entrepreneurial and collaborative culture, which is underpinned by our values of integrity, accountability, customer-centric and team player (IACT). Our teams are intricately engaged across the business, and we encourage people with ideas and a willingness to learn to join us.AFG is committed to our culture. We provide an inclusive workplace where all are welcomed and recognised for their unique ability, regardless of gender, race, religion, disability, orientation, or other identity attribute.",data\raw\Unknown_Company_Data Analyst_87424790_20250926_134023,2025-09-26T13:40:28.401037
https://www.seek.com.au/job/87472204?type=standard&ref=search-standalone#sol=7d57752261cd3f89d3e53d37ed0063963d089cc9,Business Analyst,"Osborne Park, Perth WA",Business/Systems Analysts (Information & Communication Technology),Full time,,"About the RoleWe are seeking a highly experienced and results-driven Senior Business Analyst with experience in Project Manager to lead and support our end-to-end Human Capital Management (HCM) transformation initiatives. This dual-role position is ideal for a professional who thrives in dynamic environments, combining strategic business analysis with hands-on project management to deliver scalable and effective HCM solutions.What you’ll do:Lead the planning, execution, and successful delivery of all HCM transformation & supporting projects.Partner with HR, IT, and business stakeholders to gather, define, and validate requirements that align with strategic objectives.Conduct current-state assessments and gap analyses to inform future-state process design.Translate business needs into clear functional and technical specifications.Manage project timelines, budgets, milestones, risks, and interdependencies.Facilitate workshops, design sessions, and steering committee updates to drive alignment and decision-making.Drive organizational change management efforts to ensure smooth adoption of new systems and processes.Coordinate and oversee user acceptance testing (UAT) and training efforts.Maintain accurate and up-to-date project documentation, process maps, and business cases.Ensure all transformation efforts meet compliance, data governance, and security requirements.About YouA number of years experience  in business analysis and project management, with a strong focus on HCM systems and transformations.Proven success in leading full-cycle HRIS implementations or enhancements.Expertise in leading HCM platforms such as Workday, SAP SuccessFactors, or Oracle HCM Cloud.Strong understanding of core HR functions including talent management, payroll, learning, and workforce planning.Outstanding communication and stakeholder management abilities.Relevant qualifications in Project ManagementAbility to manage competing priorities and adapt to changing project demands.Experience with HRIS configuration, testing, data migration, and troubleshooting.What's on offer:Exposure to cutting-edge technologies and forward-thinking solutionsA results-driven, dynamic technology team environmentOngoing opportunities for professional development and growthApply nowShortlisting will begin immediately, hit 'Apply Now' or email a copy of your CV.",data\raw\Unknown_Company_Business Analyst_87472204_20250926_133948,2025-09-26T13:39:54.745783
https://www.seek.com.au/job/87323656?type=standard&ref=search-standalone#sol=e1cf94804cd6f482f46e2e4c58877d5eb6f60c2d,Business Analyst - Information Management,Perth WA,Business/Systems Analysts (Information & Communication Technology),Contract/Temp,,"Contract opportunity to support a major information management transitionYour new companyJoin a dynamic public sector organisation undergoing a major transformation in its information management systems. This is a fantastic opportunity to contribute to a high-impact project focused on transitioning legacy systems and enhancing governance frameworks.Location: Perth CBDContract duration: 6 month with potential for further extensionYour new roleAs an Information Management Specialist, you will play a key role in supporting the transition from a bespoke in-house record-keeping system to a modern, compliant framework. You'll work closely with stakeholders to ensure data integrity, system alignment, and successful delivery of project components.Key ResponsibilitiesDevelop and execute data migration plans for legacy systems and repositories.Assist in remapping the Functional Thesaurus to the Business Classification Scheme.Support the implementation of the Information Management Governance Framework.Contribute to the development of test plans, test cases, and transition documentation (e.g. implementation, backout, and support plans).Engage with stakeholders to gather requirements and conduct impact assessments.Ensure solution designs align with business needs and compliance standards.Perform data analysis, mapping, and modelling to support system transition.Identify interdependencies across systems and processes.What you'll need to succeedProven experience in information management, data migration, or system transition projects.Strong stakeholder engagement and communication skills.Familiarity with governance frameworks and classification schemes.Experience with data analysis, mapping, and documentation.Ability to work collaboratively in a project-driven environment.What you'll get in returnA 6-month contract with a reputable public sector organisation.Opportunity to contribute to a strategic transformation initiative.Competitive daily rate and flexible working arrangements.What you need to do nowIf you're interested in this role, click 'apply now' to forward an up-to-date copy of your CV toLovlin.Rashmi@Hays.com.au, or call us now.If this job isn't quite right for you, but you are looking for a new position, please contact us for a confidential discussion on your career.",data\raw\Unknown_Company_Business Analyst - Information_87323656_20250926_133947,2025-09-26T13:39:54.246706
https://www.seek.com.au/job/87432760?type=standard&ref=search-standalone#sol=f648b0254fafba6066a92865f459e66d57c812ac,Graduate Analyst,"Bentley, Perth WA",Analysts (Consulting & Strategy)Other (Education & Training),Full time,,"Reference Number:1093136About the Role:Curtin University has a great opportunity for a passionate graduate analyst to join theOffice of Strategy and Planning. This will support the delivery of strategic planning and projects, market analysis, performance reporting, market research, and other analytics-related activities.As a Graduate Analyst, you will play a key role in supporting the University’s strategic decision-making processes. You'll work across various high-impact projects and initiatives that shape Curtin's direction and enhance our performance. This role is perfect for graduates who are curious, analytical, and eager to contribute to projects that make a difference.Your responsibilities will include:Conducting market reviews and environmental scans to understand customer behaviour and support targeted decision-making.Analysing performance data to uncover trends, patterns, and key insights.Supporting faculties, schools, and other stakeholders with strategic planning and reporting.Collaborating on cross-functional projects to address strategic priorities.Identifying and recommending opportunities for continuous improvement to enhance service delivery and the student experience.Who we are looking for/Selection Criteria:A recently completed degree in Commerce, Data Science or a related field.Strong analytical and critical thinking skills, with the ability to interpret and triangulate data from multiple sources.Excellent research capabilities and attention to detail.A flexible, proactive approach and a willingness to learn.Outstanding communication and stakeholder engagement skills.A genuine interest in strategy, planning, and data-driven decision-making.Role Requirements:As this is a fixed-term contract, you will require current work rights in Australia that match the tenure of this role.Successful applicants are subject to a National Police Clearance, and background, integrity, and reference checks to Curtin’s satisfaction.About Curtin UniversityCurtin University proudly stands among the top one percent of global universities according to the ARWU 2024 rankings. We are an energetic, dedicated team of academics and professionals working together to provide global solutions through quality graduates and innovative research. Curtin is a welcoming space where integrity, respect for one another, courage, excellence, and impact are essential to everyday life. First Nations people, those identifying as LGBTQIA+, parents, carers, people of all ages, abilities and genders, and people of diverse ethnicity, nationality and faith are encouraged to apply. Our aim is to create a workforce that reflects the diversity of the community in which we live. For more information, please visit our Diversity and Inclusion page - https://staff.curtin.edu.au/discover-curtin/diversity-equity-and-inclusion-at-curtin/What We Offer You:Situated on Whadjuk Nyungar Country, our vibrant Bentley campus includes an art gallery, gym, childcare and medical centre, bus station, accessible parking and endless food options including a supermarket. Aside from the vibrant campus life, we offer more than just a job. Curtin offers a wide range of generous benefits, including additional leave, salary packaging, health and wellbeing services and an array of discounts for retail, travel and much more.For more reasons to work at Curtin, please visit https://staff.curtin.edu.au/discover-curtin/Join Us!If this sounds like your next role, please click APPLY NOW ensuring to attach the following documents:Up to date resumeCover Letter outlining your interest, experience and addressing the selection criteria for the role(no more than two pages)If you have any queries in relation to this opportunity or the application process, please contact our careers team onCurtinCareers@curtin.edu.auor08 9266 9000(option 3,1), quoting the reference number. Please note applications will not be accepted via this email address.Applications close: Wednesday, 8th October 2025.Disclaimer: Please note that there is no standardised time for the closing of adverts on the specified date. Therefore, we recommend submitting your application ahead of this deadline. Late applications will not be considered, and only successful candidates will be contacted.Please note we are not accepting applications from recruitment agencies at this time.Curtin reserves the right at its sole discretion to withdraw from the recruitment process, not to make an appointment, or to appoint by invitation, at any time. We reserve the right to remove the advert earlier than the date on the advert.",data\raw\Unknown_Company_Graduate Analyst_87432760_20250926_134048,2025-09-26T13:40:53.117820
