seek_url,job_detail_title,job_detail_location,job_detail_classifications,job_detail_work_type,job_detail_salary,jobAdDetails,raw_data_path,extraction_time
https://www.seek.com.au/job/87226319?type=standard&ref=search-standalone#sol=b355290409912c7445cdf693734d7f8005763cf2,Graduate Software Engineer,Brisbane QLD(Hybrid),Engineering - Software (Information & Communication Technology),Full time,,"At Swyftx, we’re on a mission to build a more open and accessible financial system, one that empowers the next generation of wealth builders, savers, borrowers, and businesses. With over 1.2 million business and retail clients, we’ve grown into one of APAC’s leading digital asset platforms, and now we’re taking things further by bridging the worlds of crypto and traditional finance. If you’re excited by big challenges, real impact, and a team that does things differently you’ll fit right in.Are you a passionate and proactive software engineering graduate ready to kickstart your career? Swyftx is looking for a Graduate Software Engineer to join our dynamic Research & Development team. This is a unique opportunity to grow your technical skills and contribute to a leading Australian crypto exchange.What You'll DoAs a key member of our team, you'll work alongside experienced engineers to develop and enhance high-quality software solutions across various platforms and technologies. Your main responsibilities will include:Learning and Contributing: Get hands-on experience by coding and contributing to the development of our platform, with a focus on mastering technologies likeJavaScriptandNode.js.Collaborating: Participate in code reviews, provide constructive feedback, and work closely with senior engineers and cross-functional teams (like Product and Design) to deliver integrated solutions.Growing Your Skills: Continuously learn and improve your technical expertise, stay up-to-date with industry trends, and participate in a culture of continuous development.Problem-Solving: Assist in troubleshooting, debugging, and resolving technical issues, while developing your problem-solving skills under the guidance of our experienced team.Taking Ownership: Actively participate in team meetings, share your progress, and contribute to the team's overall success.What We're Looking ForWe're seeking a recent graduate with a strong passion for technology and a desire to grow. You should have:A recent degree in Computer Science, IT, or a related field.A strong eagerness to learn and improve your technical expertise.Working knowledge ofJavaScript,TypeScript,Node.js, andReactis preferred.An understanding of databases (both relational like MySQL and NoSQL like MongoDB).Familiarity with cloud services (AWS, Azure, etc.) is a plus.The ability to write clean, error-free code and an analytical mindset for designing effective solutions.A proactive, self-motivated attitude and the ability to manage your time effectively in a fast-paced environment.Strong communication and collaboration skills to work effectively within a team.Some of our perks and benefits include:Fully stocked kitchen, breakfast and lunch foods, unlimited fresh fruit and snacks.An inhouse barista and weekly catered lunches on a Wednesday.Unlimited fee-free trading.Career growth, training, mentorship, and development opportunities.Social activities, game breaks and end of month awards.At Swyftx, we're not just building a diverse and dynamic environment; we're celebrating it. We value and embrace the unique experiences, qualities, and characteristics that each member of our team brings, and we're committed to cultivating an inclusive workspace where everyone feels valued, respected, and empowered to do their best work.If you are driven by excellence, a deep commitment to integrity, and an unwavering drive to make an impact then click ‘apply now’.We have an internal Talent Acquisition function, and therefore are not accepting approaches from recruitment agencies.",data\raw\Unknown_Company_Graduate Software Engineer_87226319_20250926_162656,2025-09-26T16:27:02.067877
https://www.seek.com.au/job/86925000?type=standard&ref=search-standalone#sol=964e56fc5668337be8c3b3e72501ff715ff66f9d,Graduate Software Engineer,Brisbane QLD,Engineering - Software (Information & Communication Technology),Full time,"$78,000 – $82,000 per year","Join our Brisbane CBD team and kick-start your career with a leading SaaS platform that helps organisations manage grants, contracts and projects. We work with Agile practices, modern cloud technologies and have a supportive culture that’s all about helping you grow and build great software.DetailsWhat You'll DoAs a Graduate Software Engineer, you’ll:- Help design, code, test and roll out new software features.- Work with a modern cloud technology stack.- Team up with developers, testers, architects, and analysts in an Agile environment.- Write clean, maintainable code and take part in code reviews.- Pick up new tools and technologies as you go.Who We’re Looking ForYou’re someone who:- Has (or is close to finishing) a Bachelor’s degree in Computer Science, IT, or similar.- Understands object-oriented programming and how web apps work.- Has hands-on coding experience — maybe through university, internships or your own projects.- Is curious about both frontend and backend development.- Communicates well and works great in a team.- Is excited to learn and build and ship real software that makes a difference.Why Join Us?- Build software that creates real-world impact for communities around the world.- Learn Amazon Web Services cloud technologies on the job.- Grow alongside experienced developers and solution architects.- Be part of a supportive and inclusive culture.- Work from our centrally located Brisbane CBD office.Job Facts- Location: Brisbane CBD, QLD- Type: Permanent, Full-Time- Start Date: Immediate Start Available- Application Deadline: 26 September 2025- Required Documents:CVFull academic transcriptCover letter- Security Requirement: A National Police Check will be required before employmentYour Code- Got a code portfolio or GitHub profile? We’d love to see it.",data\raw\Unknown_Company_Graduate Software Engineer_86925000_20250926_162619,2025-09-26T16:26:26.842140
https://www.seek.com.au/job/87344923?type=standard&ref=search-standalone#sol=e1b669f11fc2b2eddf6e47d4c97805f627779167,Software Engineer,Brisbane QLD,Engineering - Software (Information & Communication Technology),Full time,,"Tanda is seeking an ambitious software engineer with hands-on experience building products to join our Product Team at an Intermediate level. In the last 2 years Tanda has released two new Software Products - Payroll and HR and there’s plans to launch and grow many more. The product team powers our Workforce Management, HR and Payroll products and deploys 30+ changes per day. We have been strongly encouraging our team to adopt AI in the areas it makes sense to - we want to be on the forefront of these new tools and new ways of working.Tanda values moving fast, and our interview process reflects that. It’s two steps - a 30min phone call with the Head of Engineering, and then an in office pair programming session with the hiring manager and another member of the team.The traits we value at all levels are:Curiosity - you like to learn, and don’t make the same mistakes twice.Initiative - within reason, you are self-driven and always looking to make an impact. The more senior you get, the more we expect you to be manager of one.Problem solving - you are methodical in your approach to breaking apart problems and figuring out how to solve them in the best way possible under the constraints you face.Our platform is built using Ruby on Rails and we also use Javascript, PostgreSQL, AWS, and Docker in our stack.  If you haven’t used Ruby on Rails before - that’s ok, experience with a comparable web framework to Rails (Laravel, Django) is a good fit. We care more about the person than specific skills. Training and development will be provided following commencement. As Tanda scales up rapidly, there are plenty of exciting challenges for developers to take on, with real outcomes and benefits for both yourself and the business.The scale you will be working with:Two regions - APAC & EuropeOur APAC workload is consistently running at ~40,000 RPMHundreds of thousands of background jobs processed per daySome of Australia’s largest employers use our product - Domino’s, GYG, Best & Less, and Starbucks are just a few of the companies we work withWhat Success Looks LikeWithin your first year, you'll:Build knowledge about our codebase and business domainBe involved in building (and maybe even lead) several features for our products - at the start you’ll have support as you learn the code base, and after a year we expect you to be solving problems more autonomously without as much guidance.Participate in your first on-call rotationGrow the scope of what you work on rapidlyBe a helpful sounding board for the team - you’re able to debate different approaches, trade offs and help the team come to good solutions.About YouYou do not need a university degree for this role - we value real world impact and projects over certificates.As an Intermediate Engineer, we don’t expect you to have any relevant skills in our stack when you first start (though it is a bonus). What we do expect is you are excited to learn, willing to be challenged in your work, and open to feedback so you can improve. You enjoy problem solving & have an innate sense of curiosity.As a Senior Engineer, we do expect you have had hands on experience building with Ruby on Rails. We also expect you to be aware of common Rails performance problems & how to resolve them. As a Senior, you understand there is nuance, and are not dogmatic & maintain flexibility in your beliefs. You have a high bar & help others to meet it.You can expect to have a lot of ownership over your work. We enjoy working with curious people who take initiative and demand a high bar for themselves and the team they work with.Why Apply?See your impactWe’re a small engineering team, but our product is global. You can personally have a huge impact on our customers’ productivity.We’re not always sprintingOur development cycle uses the Shape Up framework.  Unlike a lot of “agile” frameworks - we have dedicated ‘cool-down’ time to breathe; using it to fix bugs, refactor, focus on professional development, and try out new technical possibilities.Experience amazing opportunitiesWe recognise when people are exceptional, and as a scale-up, we’re flexible enough to give people new opportunities to excel, both in existing teams and in new teams/roles.Solve deep and interesting problemsWorkforce management is an innovative industry, and creative solutions are a necessity to thrive.A genuinely great company cultureEnjoy fully stocked food and beverage fridges, book club, monthly “demo days” where everyone celebrates their best work, board game nights, and much more!Further Benefits✓ Real projects: We hire based on real demand, not based on arbitrary hiring rounds✓ Experience: You won’t be shielded from customers or responsibility✓ Culture: You will be part of a team that is passionate about what they do and don’t suffer boredom easily✓ Team retreat: a full company retreat usually held at a coastal location for two nights✓ Professional Development: an annual professional development budget per person, industry conferences, and support for those who want to speak at conferences representing TandaAbout TandaTanda is an established, fast-growing tech company. We are on a mission to build Australia’s leading all-in-one workforce management platform. Our vision is to eliminate employment friction for shift and hourly workers, reducing the world’s unemployment rate. Our main activities centre around engineering, marketing, sales, research, and supporting functions. We build software that helps businesses manage their rostering, time & attendance, staffing optimisation, employee engagement, payroll, and labour compliance.We service thousands of Australian clients from our Brisbane headquarters and globally with offices in Chicago and London.If these challenges sound interesting - reach out to us for a chat!",data\raw\Unknown_Company_Software Engineer_87344923_20250926_162619,2025-09-26T16:26:26.653948
https://www.seek.com.au/job/87386045?type=standard&ref=search-standalone#sol=2b7c7936599b1bff11a816b2ba5aa28be4333a95,Software Engineer (Robotics),"Newstead, Brisbane QLD(Hybrid)",Engineering - Software (Information & Communication Technology),Full time,"$70,000 – $75,000 per year","About UsConvergence Medical (www.convergenceortho.com) is a Brisbane-based medical surgical robotics start-up developing the V01, the world’s first arthroscopic surgical robot. Our mission is to transform arthroscopy (minimally invasive keyhole joint surgery) through advanced robotics, precision engineering, and clinical innovation.We are expanding our team and seeking a Robotics Software Engineer with proven experience. This role sits at the cutting edge of surgical robotics and offers the opportunity to contribute directly to one of the most exciting medtech projects globally.The RoleAs a Robotics Software Engineer, you will design, develop, and commercialise software solutions for the V01 robotic platform. This is a hands-on role where you’ll collaborate across hardware, product, and quality teams to ensure our robotic systems meet the highest standards for performance, compliance, and clinical usability.This role is ideal for an engineer who thrives in fast-paced, highly regulated environments, and wants to apply both technical expertise and product leadership to bring world-first technology to market.Key ResponsibilitiesSoftware Development & EngineeringDevelop and maintain robotic software systems across frontend and backend components.Design, implement, and test software solutions for surgical robotics applications.Debug and troubleshoot issues across the technology stack.Apply advanced algorithms and mathematical principles to solve robotics challenges.Develop frontend applications (React Native) and backend services/APIs.Integrate scalable architecture with cloud-based services.Product Commercialisation LeadershipLead initiatives to transition software from development to commercial release.Develop and implement release strategies including pipelines, QA processes, and regulatory compliance.Work with product and business teams to align software with commercial needs.Establish and maintain commercial-ready documentation.Team CollaborationCollaborate with cross-functional teams including hardware engineers, product managers, and QA.Participate in agile workflows (sprint planning, stand-ups, retrospectives).Communicate technical concepts effectively to both technical and non-technical stakeholders.Quality Assurance & Continuous ImprovementImplement automated testing and CI/CD pipelines.Monitor performance and reliability in commercial environments.Ensure compliance with industry standards and regulatory frameworks.Drive continuous improvement in processes and technical optimisation.About You – Essential RequirementsDemonstrated experience taking in Software Engineering, preferably in robotics.Strong programming expertise in Python (plus other modern languages).Proficiency in mathematical/algorithmic applications for robotics or complex systems.Frontend development experience (React Native strongly preferred).Knowledge of cloud services and scalable architecture.Excellent problem-solving and analytical skills.Strong communicator with the ability to work independently and take ownership.Why Join Us?Be part of a mission-driven start-up developing world-first surgical robotics technology.Opportunity to influence product direction and grow with the company as we scale globally.Work alongside globally recognised surgeons, engineers, and commercial leaders.A dynamic, collaborative, and innovative culture where your work directly shapes patient outcomes.",data\raw\Unknown_Company_Software Engineer Robotics_87386045_20250926_162719,2025-09-26T16:27:24.391072
https://www.seek.com.au/job/86971771?type=standard&ref=search-standalone#sol=8c67af2b6a4bbe29e6c922dfd84cf53fa109f4c1,Software Engineer,Brisbane QLD(Hybrid),Engineering - Software (Information & Communication Technology),Full time,,"At Deswik, software engineering is more than just writing code—it’s about crafting smart, scalable solutions that transform how mining operations are planned and run. Our engineers work on cutting-edge tools that blend technical excellence with real-world impact, all within a collaborative and forward-thinking environment.Deswik.OPSis our advanced shift planning and execution platform that helps mines plan, monitor, and manage production in real time. You’ll build smart tools that boost productivity, reduce bottlenecks, and connect technical planning with operational execution—all in a collaborative, high-impact environment.We’re growing, so we’re looking for 2 new members for our 2 Deswik.OPS teams.What You’ll DoChallenge yourself with enterprise systems development work on our sophisticated short term shift planning web application (Deswik.OPS).Collaborate with a team of hard-working, friendly engineers who care about what they do.Work within an iterative development process to deliver new features to our global customersTechnical Skills | What you’ll bringAs a skilled software engineer you will be adaptable to different technical environments, with demonstrated commercial experience in the following technologies:C# .NET (or if you have used C++ or Java or similar languages then that’s cool too)HTML5, CSS3, JavaScript (AJAX, JSON, etc) & TypescriptModern front end JavaScript frameworksASP.net, .NET CoreSQL Server and some use of ORM (Entity Framework or similar)Automated testing techniques and frameworksAbout youEnjoy collaboration in a cross-functional team of friendly and skilled software developersBachelor of Computer Science, Software Engineering or similar.Commitment to code quality and maintainabilityBonus points for experience in a product-based environment with a customer-centric culture.Why Choose Deswik?At Deswik, we offer more than just a job - we provide a career with purpose, balance, and growth. Here’s what sets us apart:Work in a team that values good software engineering practicesCompetitive Remuneration– Your expertise is valued and rewardedAnnual Bonus– Celebrate your contribution to our shared successPeer Recognition– Be acknowledged by your team for the impact you makeHybrid Flexibility– 3 days in-office, 2 days WFH for balance and focusWellbeing Support– Access to our Employee Assistance Program (EAP) for confidential mental health and wellbeing servicesInclusive Culture– Collaborative, low-ego, and engineering-led environmentLearning Academy– 24/7 access to self-paced learning and career developmentPaid Parental Leave– Company-funded support for growing familiesSocial Activities– Optional fun like pool and chess competitionsModern Office– Brisbane CBD location, close to public transportKitchen Perks– Free coffee, soft drinks, and regular company updates over morning teaGlobal Scale. Local Soul.Deswikis a global technology company delivering integrated software and consulting solutions for the mining and rail industries. Acquired by Sandvik, we have global reach and stability without losing the engineering-led culture that started in Brisbane. Our solutions arePractical. Powerful. Proven.We’re one of the few places where you can work on industrial-grade software with startup-style autonomy and enterprise-level impact. Our teams solve complex challenges in simulation, optimisation, and data modelling far beyond the typical dashboard or e-commerce app.If you're tired of chasing specs or building yet another internal tool, Deswik offers the chance to create software that literally moves the world. You’ll work alongside low-ego experts in a collaborative, global environment where your ideas matter.With over 470 employees across 17 offices in 12 countries, our Brisbane HQ is home to 170+ software engineers, mathematicians, and mining professionals—driving the future of mining tech from the heart of the city.Ready to build something that matters?Apply now to join a team where your code powers real-world decisions, and your career grows with purpose.Please note: we are only considering applications from Australian citizens, permanent residents or individuals on a valid work visa that do not require sponsorship.Agencies: please don’t send us unsolicited applications.",data\raw\Unknown_Company_Software Engineer_86971771_20250926_162720,2025-09-26T16:27:26.284635
https://www.seek.com.au/job/87058062?type=standard&ref=search-standalone#sol=caad77a2311ac3ac94e26a70c5092430f3bdd9da,Grad to Mid-Level Engineers - 100% Remote - Multiple positions,Brisbane QLD(Remote),Developers/Programmers (Information & Communication Technology),Full time,,"Welcome to Optizmo, a thriving remote-first SaaS powerhouse with a global presence in Australia and the USA. Our groundbreaking products have taken the world by storm, with prestigious Fortune 500 companies like Uber, Salesforce, and Citrix among our clientele.As a data-driven innovator, we collect, analyse, and process a staggering two trillion records every month while operating some of the world's most high-traffic websites.The OpportunityOur phenomenal success has spurred a period of incredible growth as we being branching out into new products and services while enhancing our established core. We're now on the lookout for dynamic full-stack developers ranging from junior to mid levels. Joining one of our exceptional cross-functional agile teams, you'll lean from the best while immersing yourself in our vibrant company culture.At Optizmo, we champion a relaxed and supportive atmosphere, fostering a space where you can excel in everything from infrastructure and AI to front-end design and product management. Within your team, your voice will matter and your contributions will shape the products we create.The Tech You'll MasterModern software architecture patternsNode/React/Typescript/GoLeverage AI Services, such as Claude Code and CursorAPIs, Messaging microservicesBDD and TDD testingCI/CDInfrastructure as codeAWS/Azure/CloudflareDatabases (PostgreSQL & NoSQL)Monitoring/loggingInfosecThe Perks That Set Us ApartFull ownership of the products you create, from inception to executionA remote-first, work-from-home company - we've been this way for 15 years and will never change.A flat organisational structure championing a ""best idea wins"" mentalityUnparalleled opportunities for growth, learning from the best in the industry and developing in-demand skillsEmbark on a journey of discovery and growth with Optizmo, where your talent and passion will come alive.",data\raw\Unknown_Company_Grad to Mid-Level Engineers - _87058062_20250926_162723,2025-09-26T16:27:31.320160
https://www.seek.com.au/job/87315783?type=standard&ref=search-standalone#sol=1b6ef408b1a3866a371544142b054c54e455f046,Software Engineer,"Fortitude Valley, Brisbane QLD(Hybrid)",Engineering - Software (Information & Communication Technology),Full time,,"Help shape the future of health servicesAt Honeysuckle Health, we’re on a mission to help people lead healthier lives by connecting them with effective, affordable and personalised care. Through digital and telephonic health programs, data-driven insights and strong industry partnerships, we’re building a more connected and value-driven healthcare system for all Australians. We’re a wholly owned member of the nib Group and are merging with nib’s digital health company, Midnight Health, to form an integrated health services organisation offering a broad suite of health programs and services.This next chapter will see us expanding our impact and accelerating the development of innovative health solutions, and we’re looking for a Software Engineer to support the technical migration of our operations onto Midnight Health’s innovative platform.About the role:We're looking for a Software Engineer to join our team, where you'll play a pivotal role in enhancing our consumer brands and integrating new services across various healthcare providers. Your primary focus will be on crafting an exceptional patient experience while rapidly implementing innovative initiatives.Leveraging your background, you'll bring to life the creative concepts developed by our product managers and design team. A strong grasp of modern cloud technologies and mobile-first development principles, with a keen emphasis on security and service design, is crucial for this position.  Working closely with our product and engineering team, you'll be instrumental in shaping our architectural decisions. Your expertise will be vital in developing and implementing workflows across our platform that support our patients in being able to access healthcare wherever they are.Here's some of what you will be working on as part of your role:Developing, testing and maintaining code which facilitates our digital healthcare platformTranslating designs and wireframes into high-quality, reliable codeEnsuring our software is stable, secure, resilient and documentedDeveloping features to enhance the user experienceEnsuring web and application design is optimised for varying browsers and device typesEnsuring web and application design is optimised for maximum speed and scalabilityWorking with our product, marketing and patient support teams to establish and deliver on business requirementsUnderstanding and developing the requirements for integrating new technology partners across various healthcare sectorsContributing to and developing the overall system architectureDeveloping and implementing measures for enhanced security of system and patient dataWork with Data & Insights team to develop business reporting functionsSkills and experience that will help you to be successful in this role:University education or similar experienceMinimum 3-5 years in a similar role with strong delivery experiencePrevious experience in working with Python, Django, Postgres, RESTful api’s, Typescript, React, SQL, Docker, AWSThorough understanding of Data structures, classes, APIs and web appsBroad knowledge of Cloud (AWS) concepts, services and cloud architecture best practicesExperience and knowledge in Authentication and AuthorisationAbility to work autonomously and within a diverse team environmentGood communication skillsSomeone looking to join a fast-paced startup environment with big ambitionsWhy join us?Play a key role in one of the most exciting healthtech businesses in AustraliaFlexible hybrid working from our Brisbane HQEmployee health insurance discounts, paid parental leave and educational assistanceCollaborative, purpose-driven teamOpportunities for career growth in a dynamic, fast-paced environmentVisit honeysucklehealth.com.au and midnight.health to learn more about what we doAll applications are strictly confidential. Applicants must have full rights to work in Australia.Ready to build a Healthier Future? Apply now and be part of a team that’s changing lives every day. Submit your cover letter and CV and let’s make healthcare history together!As far as recruiters go, our internal People & Culture team has this role covered, so we will not accept unsolicited agency resumes.",data\raw\Unknown_Company_Software Engineer_87315783_20250926_162750,2025-09-26T16:27:56.737686
https://www.seek.com.au/job/87350659?type=standard&ref=search-standalone#sol=919b9166012b61c230537b9af5f19c1731a306fd,Software Engineer,Brisbane QLD(Remote),Engineering - Software (Information & Communication Technology),Full time,"$110,000 – $160,000 per year","KurrawongAI is looking for a software engineer to join our small team of specialist software professionals working on Knowledge Graphs and AI.This is a full-time role, based in Brisbane, but work-from-home with occasional team get-togethers.KurrawongAI is a small, Australian, specialist Knowledge Graph + AI company that provides data system consultation, software development and system management to government and industry clients. We are increasingly building our own KG + AI platform products, based on the things our clients find useful. We have a unique set of clients who are interested in semantic data and we have staff with academic, government and industry experience in this area.Currently we are working on several high-impact projects such as the development and delivery of a national biodiversity database for government Environmental Impact Assessment decision making and geology AI systems for mining companies. We are also working extensively within international data standards organisations and are now developing a 3D spatial data standard for graph technology. We are small but have a couple of areas of world-leading capability.We use a range of 3rd party and in-house developed applications for projects and need a proficient software developer to take responsibility for the continued development delivery of several of these, and to also join our pool of consulting engineers.Of immediate need is the configuration and extension of an open source Java graph database, the maintenance and extension of a number of our Python API tools and deployment of some of these via different cloud platforms.Regarding career development: we want people to develop and grow. We are a small company but one that is growing and taking on ever larger and more important projects. A person performing well in this role will be able to grow with us and move into software leadership, technical specialist or senior consultant roles.Essential:Australian CitizenshipBased in Brisbane or close SEQRequired experience:Software development lifecycleJava and/or Python programmingWorking in a team of software developersInfracode for cloud environment deploymentsDesirable experience:JavaScript programming experienceGIS systemsOpen source software contribution experienceQualifications:A tertiary qualification in engineering, IT or related technical fieldKey Responsibilities:Maintain and develop KurrawongAI’s own and 3rd party applicationsFacilitate Kurrawong staff and clients’ use of the applications via documentation and trainingDeploy applications for projects on different cloud platforms using infracodeWork on projects using the applications as part of KurrawongAI’s team of consulting engineersCareer stage:We are interested in candidates who, as long as they meet the Essential and Required Experience points above, may have just a few to very many years in the software/IT field. We will tailor the role and remuneration to match experience through negotiation.",data\raw\Unknown_Company_Software Engineer_87350659_20250926_162748,2025-09-26T16:27:54.631275
https://www.seek.com.au/job/87277607?type=standard&ref=search-standalone#sol=58add3488db87a3dde14c260ba107b5672357097,Developer,Brisbane QLD,Developers/Programmers (Information & Communication Technology),Full time,"$85,000 – $105,000 per year","Do you thrive on solving problems, love learning, and want your work to make a real impact? We’re looking for a developer who is keen to roll up their sleeves, contribute ideas, and grow with a team that values curiosity, collaboration, and getting things done to support schools in safeguarding what matters most: children’s media and data privacy.About uspixevety is an internationally award-winning ISO27001 certified Australian-owned company delivering a unique consent-driven media management platform and mobile application to hundreds of schools in Australia, NZ, parts of Asia, the US, Canada and the UK. The company aims to be the most trusted media sharing service provider for online communities, delivering ethical, privacy-driven solutions to empower safer community media sharing, image protection, and connectivity. Child image protection is the core of pixevety’s purpose. https://pixevety.com/The roleBased in our Brisbane CDB office with our onsite technology and customer support teams, you will be responsible for contributing to the design, development and support of our ‘live’ applications and technology ecosystem that helps schools protect images and manage media responsibly.We are looking for someone with high-energy, a positive can-do mindset, eager to learn and open to feedback. Someone with an interest in problem-solving, not just coding. This is a fantastic opportunity for results-orientated individuals that enjoy working in a fast-paced yet collaborative work environment that is on a major growth trajectory. The ideal candidate is team-oriented, proactive, with excellent written and verbal communication skills.Responsibilities:Design and develop high-quality software solutions adhering to best practices and coding standards.Collaborate with cross-functional teams to define, design, and deliver new features and enhancements.Conduct thorough testing and debugging to ensure applications are error-free and meet performance benchmarks.Participate in code reviews and provide constructive input and feedback to team members.Troubleshoot and resolve issues reported by customers or internal stakeholders in a timely manner.Stay updated with industry trends and technologies to propose innovative solutions.Required skills and experience:Degree in Information Technology or equivalent.3+ years of experience as a software developer with a success in delivering complex solutions to customers.Experienced in software languages C#, .Net Core and TypeScript/JavaScript.Competent with relational database technologies (SQL Server, PostgreSQL)Can take part in all aspects of the software development lifecycle with an agile mindset.Excellent written and oral communication skills.Ability to problem-solve and understand the needs of consumers.Eagerness and willingness to learn and apply new technologies.Ability to work in a team or work independently.Ability to maintain confidentiality of company and customer information.Desired attributes:Exposure to AWS Infrastructure as code and services.Interest or exposure to Angular, React Native and React.Understands microservice architectures and RESTful APIs.Understands continuous integration and deployment pipelines.Hands on experience with containerised software (e.g. Docker).Be part of a mission to design technology for an Australian-owned company that safeguards data and protects children around the world.If you are energised by reading this job description, we want to hear from you. Please attach a PDF version of your resume and an accompanying Cover Letter with your application. Please do not just send us a resume, we want to hear your story and what excites you about this opportunity to work at pixevety.Applicants must have full rights to work in Australia and be able to work full-time in our office based in the Brisbane CBD.No recruiters please",data\raw\Unknown_Company_Developer_87277607_20250926_162748,2025-09-26T16:27:53.947863
https://www.seek.com.au/job/87474855?type=standard&ref=search-standalone#sol=9a6a36f62d93384124559be2abea889cfbacda6d,Software Engineer,"Bowen Hills, Brisbane QLD",Engineering - Software (Information & Communication Technology),Full time,,"MST’s dedication to quality & safety has allowed us to become a leader in our industry – we are committed to maintaining quality systems and practices that ensure our products and services empower our clients with bespoke solutions. Our vision is to become the number one choice in digital transformation for harsh industrial environments – we are innovative and agile, leveraging vast global resources.Our vision is to become the number one choice in digital transformation for harsh industrial environments – we are innovative and agile, leveraging vast global resources.The Software Engineer is responsible for developing features, enhancements, and integrations to improve and evolve HELIX and our related software solutions. The solution suite comprises of a multitude of web applications split into frontend and backend, interfaces with other MST hardware devices and software, an API for third-party access, and related tools.The role requires the applicant to go beyond writing code, including contributing to planning and design efforts for application modernization initiatives, and involvement in cross-team projects to design integrations and standardize the line of MST software products, with the goals of improving manageability and creating a more unified user experience across our product suite. The incumbent is expected to be able to work independently on his/her own as well as work as part of a cross-functional team.What you’ll be doingBecome an expert on the HELIX suite of productsCreate technical designs for new features, modules, and interfacesPresent elegant and simplified solutionsWrite, test, debug, and document code and unit tests for major features, enhancements, and refactoring projectsTroubleshoot and fix bugsParticipate in peer code reviewsContribute to planning and estimating exercisesTake part in requirements discussions and help identify, analyze, and document technical requirementsCreate and update technical documentationResearch, recommend, and select appropriate tools, platforms, libraries, and techniques, and suggest process improvementsHelp create a culture of quality and doing the job rightHelp us maintain our positive and fun team atmosphere and good working relationshipsBusiness travel is not planned to be a major part of this role, but there may be occasional opportunities to travel to customer sites or other MST offices, join on-site field trial testing activities, or attend industry conventions and tradeshows.Desired Skills and ExperiencePrior experience in software development, with preferably a minimum of 2-3 years in software engineering/development rolesAbility to create simple, maintainable, logical, and testable designs and code for software systems, frameworks, modules, and interfacesStrong programming and problem-solving skillsExperience with Golang, Node and Angular is strongly desirable but not necessarily a must-haveWeb application development experience with other languages/frameworks will be a plusExperience with both SQL and No-SQL databases is also very desirableAbility to communicate effectively and clearly, both verbally and in writingGood teamwork and interpersonal skillsA good sense of quality and a disciplined attitude to building software with reliability and testability in mindUp-to-date knowledge of best practices in object-oriented software design and development practicesExperience with Microservices, Docker, Kubernetes, and DevOps in general is desirableKnowledge of cybersecurity best practicesAny experience with hardware integrations and networking is a plusAny knowledge or experience of the mining industry or a similar industry involving heavy equipment, industrial processes, or fleet management is a plusIn return for your hard work and dedication, you will have:the support of a knowledgeable and enthusiastic teamaccess to our EAP service to support your wellbeinggreat remuneration & staff incentivesongoing training, development & recognition for your hard workdiscounts and offers on food delivery services, travel & grocerieswellbeing hub to support your mind, body & habitsfruit, snacks and coffee – we offer a contemporary, well-stocked kitchen with fruit, snacks and a barista style coffee machinefree parking on site at our Brisbane officeAbout Us:MST Global is an Australian founded company operating globally across six continents and is now part of the Komatsu Group. Our people are our greatest asset and contribute across all levels of our vertically integrated operations to achieve our mission to empower safety and productivity solutions for our customers.  We are guided by our core Company values of Safety First, Integrity Always, Customer Focused, People Imperative, Results Driven and Innovation Essential.We embrace our global teams and resources. We are an all-hands-on deck organisation where no task is too small or goal too big if we are working together. the support of a knowledgeable and enthusiastic teamYou’ll be part of a workplace where you feel like you belong. If you think you've got what it takes, we'd love to hear from you.",data\raw\Unknown_Company_Software Engineer_87474855_20250926_162815,2025-09-26T16:28:21.841184
